StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q281_Browser,Q281_Version,Q281_Operating System,Q281_Resolution,Q283_Browser,Q283_Version,Q283_Operating System,Q283_Resolution,Q205,Q284_1,Q284_2,Q284_3,Q290_1,Q290_2,Q290_3,Q287_1,Q287_2,Q287_3,Q293_1,Q293_2,Q293_3,Q296_1,Q296_2,Q296_3,Q299_1,Q299_2,Q299_3,1_Q174_11,2_Q174_11,3_Q174_11,4_Q174_11,5_Q174_11,6_Q174_11,7_Q174_11,8_Q174_11,1_Q175_11,2_Q175_11,3_Q175_11,4_Q175_11,5_Q175_11,6_Q175_11,7_Q175_11,8_Q175_11,1_Q177_11,2_Q177_11,3_Q177_11,4_Q177_11,5_Q177_11,6_Q177_11,7_Q177_11,8_Q177_11,1_Q176_11,2_Q176_11,3_Q176_11,4_Q176_11,5_Q176_11,6_Q176_11,7_Q176_11,8_Q176_11,1_Q179_11,2_Q179_11,3_Q179_11,4_Q179_11,5_Q179_11,6_Q179_11,7_Q179_11,8_Q179_11,Q228_1,Q228_2,Q228_3,Q228_4,Q228_5,Q228_6,Q260_1,Q261_1,Q266_1,Q267_1,Q272_1,Q273_1,Q275_1,Q276_1,Q184_1,Q186_1,Q278_1,Q279_1,State_Familiar_1,State_Familiar_2,State_Familiar_3,State_Familiar_4,State_Familiar_5,State_Familiar_6,State_Familiar_7,State_Familiar_8,PastElectionFamiliar_1,PastElectionFamiliar_2,PastElectionFamiliar_3,PastElectionFamiliar_4,PastElectionFamiliar_5,PastElectionFamiliar_6,PastElectionFamiliar_7,PastElectionFamiliar_8,Party_Likability_1,Party_Likability_2,Polarization_Beliefs_1,Polarization_Beliefs_2,Polarization_Beliefs_3,Polarization_Beliefs_4,Q236,Q238,Q240,Q242,Q244,Q244_5_TEXT,Q246,Q248,Q248_5_TEXT,Q250,Q252,Q252_5_TEXT,Q256,Q256_6_TEXT,Q258,Q260,Q262,Q15,mTurkCode,mapNumCode,condition
10/30/20 7:43,10/30/20 8:09,0,100,1568,1,10/30/20 8:09,R_2QDqCBC5EymxQts,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,54,52,49,65,51,60,54,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,59,68,4,5,4,3,4,2,2,2,2,2,2,3,1,1,1,3,84,36,6,6,5,4,Political knowledge of my country.,In how my country is politically distributed.,"Gray colors, which I do not associate with any political party.","Blue and Red, are the colors that represent the Democratic and Republican party.",1,,1,2,,4,1,,5,,45,4,2,,121553,29,grey
10/30/20 8:03,10/30/20 8:09,0,100,373,1,10/30/20 8:09,R_3p5SeilWuUqP8AG,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,60,56,50,66,49,53,61,61,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,62,60,,,,,,,4,4,3,3,4,4,3,3,2,1,1,2,1,1,2,2,52,63,5,6,6,5,The study election thoughts of U S state,no,blue,red,2,,2,3,,4,1,,2,,36,4,2,good survey,676760,4,redblue
10/30/20 8:05,10/30/20 8:09,0,100,262,1,10/30/20 8:09,R_RxKCDz5Mh1i36pz,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,57,61,68,64,46,66,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,61,67,,,4,3,4,3,3,3,4,4,3,3,3,2,3,3,2,3,73,71,6,5,5,6,GOOD,NO,GREEN,RED,2,,1,3,,4,2,,3,,21,4,2,,128105,21,grey
10/30/20 8:04,10/30/20 8:10,0,100,337,1,10/30/20 8:10,R_10JCoa8IeH9GF21,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,55,69,,33,37,56,77,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,93,53,,,,,,,,,2,1,3,4,5,5,4,3,2,2,1,2,2,2,3,3,90,26,4,3,7,7,Perciption of political attitudes,Democratic,No,No,2,,1,2,,3,1,,5,,48,4,2,,821121,63,greenorange
10/30/20 7:54,10/30/20 8:10,0,100,922,1,10/30/20 8:10,R_3RdYgWTMBD5Mdb8,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,76,81,67,68,74,72,82,75,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,73,82,,,,,,,,,,,3,4,3,4,3,4,3,4,2,1,2,1,2,1,2,2,69,76,5,6,5,6,Research survey on political maps,Brown ,Brown,Brown,2,,2,2,,2,1,,3,,45,4,1,Good,566241,70,greenorange
10/30/20 8:05,10/30/20 8:10,0,100,250,1,10/30/20 8:10,R_116MymiDsMFK4Rc,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,44,55,51,53,55,58,72,59,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,33,48,,,,,3,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,62,86,4,5,5,4,to make decisions in the better way of thinking,"pink, green",pink,green,2,,2,3,,3,1,,4,,29,4,2,good,175834,13,redblue
10/30/20 7:47,10/30/20 8:10,0,100,1355,1,10/30/20 8:10,R_QmI6VXUpWNnAJvb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,29,43,49,45,35,37,35,25,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,59,71,,,,,5,3,5,4,4,3,5,5,2,2,2,2,1,1,1,2,66,100,6,7,7,6,This study was conduction in political map,na,"red , Republican","Red ,republican",2,,2,3,,3,1,,2,,36,4,2,na,958544,44,redblue
10/30/20 8:06,10/30/20 8:10,0,100,210,1,10/30/20 8:10,R_CeLnEtna89u6Ugx,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,31,22,46,46,23,64,23,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,46,86,,,,,,,,,,,4,3,3,5,4,5,5,4,2,2,2,1,1,2,1,2,63,78,5,4,7,6,good,none,green,red,2,,2,3,,3,1,,2,,4,4,2,good,608692,17,greenorange
10/30/20 8:00,10/30/20 8:10,0,100,570,1,10/30/20 8:10,R_1GHoxuslyqpbfoi,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,48,51,43,56,54,52,52,55,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,55,60,,,,,,,3,2,2,4,3,3,2,3,2,2,2,1,1,1,1,2,10,72,5,6,5,3,Pollical beliefs and division among different parties.,Republican and Democrat state colors.,Blue and red. Colors of both parties.,"Same, blue and red.",2,,2,3,,5,1,,5,,42,2,2,Thank you.,208500,27,redblue
10/30/20 8:00,10/30/20 8:10,0,100,595,1,10/30/20 8:10,R_7PT1UH1wG4C0RGh,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,77,67,75,67,55,55,23,78,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,64,53,,,,,,,2,1,3,2,4,3,5,4,1,2,1,3,2,3,1,3,79,62,5,4,6,7,the study about the political of the public opinion .,separate the peoples and variant decision of the opinion.,i saw the red color,i saw the green color,2,,1,2,,3,1,,5,,45,4,1,nothing,867904,8,redblue
10/30/20 8:04,10/30/20 8:10,0,100,335,1,10/30/20 8:10,R_22zCyYWBJI3tqj0,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,70,66,63,63,63,65,63,55,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,61,51,,,,,,,,,3,4,3,5,3,5,3,4,2,1,1,2,1,1,2,2,93,54,7,6,7,6,This study is information gathering and which states which politician is handling study,There are two colors is Green and Brown ,Brown,Green ,1,,1,2,,3,2,,5,,5,5,2,Nice survey,572435,30,greenorange
10/30/20 8:00,10/30/20 8:10,0,100,579,1,10/30/20 8:10,R_uh2PYPuYTXSbnfb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,60,40,58,57,63,37,53,52,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,0,100,,,,,,,,,,,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,3,100,70,7,7,7,2,Understanding individual political attitudes,It made me think of the differences in political party of the states,"Red and Green, I associated the red to the republican party and the other to the democratic party ","Red and Green color, I associated the red to the republican party and the green to the democratic party ",1,,1,2,,5,1,,5,,21,3,2,None,568480,16,greenorange
10/30/20 7:54,10/30/20 8:10,0,100,993,1,10/30/20 8:10,R_2bIUR50R4GopYnE,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,48,52,49,46,47,48,48,Like,Neutral,Neutral,Neutral,Neutral,Neutral,57,3,,,,,,,,,,,3,3,3,2,2,4,4,2,2,2,2,2,1,1,1,2,0,57,7,7,7,2,politcis,voting,red/blue,red/blue,2,,2,3,,4,1,,5,,3,4,2,n,42148,59,greenorange
10/30/20 8:04,10/30/20 8:10,0,100,385,1,10/30/20 8:10,R_2uU1zZaDYeumNzO,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,47,81,60,56,72,48,50,Like,Neutral,Neutral,Neutral,Neutral,Neutral,16,84,,,,,,,,,,,2,3,4,2,4,3,4,3,1,2,2,2,1,1,2,2,87,52,4,6,5,5,I THINK THIS STUDY WAS ABOUT POLITICAL ATTITUDES.,NOTHING.,BROWN,GREY,1,,1,2,,6,1,,5,,5,4,2,THANK YOU.,162932,68,greenorange
10/30/20 7:52,10/30/20 8:10,0,100,1079,1,10/30/20 8:10,R_21tEEx98sYmfvns,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,10,17,10,18,30,20,4,15,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,98,88,,,,,,,4,4,5,5,3,4,5,5,2,2,1,2,2,2,1,2,62,100,5,6,7,7,Election research,Nothing,"blue,no","rose, yes",2,,2,3,,5,1,,2,,20,4,2,Nice survey,872218,35,redblue
10/30/20 7:47,10/30/20 8:10,0,100,1365,1,10/30/20 8:10,R_1MKjJVEaeBMn88E,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,82,76,20,80,30,80,29,27,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,85,62,,,,,,,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,70,40,7,7,7,1,Opinions on politics,Whether they were Republican or Democrat,"Red and blue, Red being Republican and Blue being Democrat","Blue, Democrat",2,,1,4,,4,2,,5,,14,3,2,,888598,69,redblue
10/30/20 7:49,10/30/20 8:10,0,100,1295,1,10/30/20 8:10,R_r2Xloc8ZDP80Iut,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,39,53,44,41,56,59,44,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,35,60,,,,,5,2,3,4,4,2,3,4,2,1,2,2,2,1,1,1,20,80,5,3,5,3,The survey is about the political opinions.,I felt the colors reflected the political party's domination.,I saw the blue colors which associated most with Democratic Party.,I saw the red color in the second task which associated most with Republican Party.,2,,2,3,,3,1,,2,,10,4,2,Very interesting survey,484172,63,redblue
10/30/20 7:50,10/30/20 8:10,0,100,1206,1,10/30/20 8:10,R_1r8KDQRhiHYYDVQ,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,87,50,93,56,85,85,91,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dislike,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,68,61,,,2,1,1,2,1,1,1,1,3,3,3,3,3,3,3,3,16,89,6,6,3,2,Differences between Republicans and Democrats.,"no they did not, did not know which ones were Republicans or Democrats",I saw gray and white and did not associate with either party,I don't recall another color,6,,2,3,,6,2,,5,,42,2,2,,295831,14,grey
10/30/20 7:46,10/30/20 8:10,0,100,1438,1,10/30/20 8:10,R_3qPXwrM3nq8DkCN,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,4,9,6,6,18,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,85,87,,,,,3,4,3,2,3,4,3,3,2,2,2,2,2,2,2,2,57,69,4,5,6,5,,,,,2,,2,3,,4,1,,5,,5,4,1,,345065,26,redblue
10/30/20 7:49,10/30/20 8:11,0,100,1298,1,10/30/20 8:11,R_3hnJLJNUJPspt04,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,52,62,74,45,71,74,56,Like,Neutral,Neutral,Neutral,Neutral,Neutral,78,68,,,,,,,,,,,4,2,4,3,3,4,2,3,2,2,2,2,1,1,1,2,60,77,5,4,6,5,Map Evaluated and some election results.,Some winning history.,Black and White,Green. Yes some political party.,2,,2,3,,3,2,,5,,49,4,1,No,798041,6,greenorange
10/30/20 7:49,10/30/20 8:11,0,100,1304,1,10/30/20 8:11,R_2ZBpHWDFZInZquC,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,74,36,68,60,72,59,66,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,79,62,,,3,2,4,3,4,2,3,4,2,2,2,2,1,1,1,2,63,83,5,5,4,5,Map Evaluated and some election results.,Some winning history.,Black and White.,Green. Yes some political party.,2,,2,3,,3,1,,5,,49,4,1,No,344839,2,grey
10/30/20 7:45,10/30/20 8:11,0,100,1555,1,10/30/20 8:11,R_2wtuZ5X1NOpN3fi,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,63,82,70,51,63,50,66,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,65,82,,,,,,,4,3,3,4,3,5,3,4,2,2,2,2,1,1,1,2,72,87,6,5,6,5,this study is about general politics opinion. , the color(s) on the maps make you think of my country. ,Black and white,Green,2,,1,2,,3,1,,5,,10,4,2,Such a good study.,965439,48,redblue
10/30/20 8:03,10/30/20 8:11,0,100,458,1,10/30/20 8:11,R_1gBaxaABMkmNbiO,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,50,61,50,40,44,61,40,70,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,82,100,,,,,4,3,4,4,2,3,4,5,2,3,1,2,2,3,2,2,70,80,4,6,3,5,Gathering details from map.,Red and blue.,Red and blue.,White and black.,2,,1,6,,3,1,,4,,48,4,2,,333897,6,redblue
10/30/20 7:47,10/30/20 8:11,0,100,1425,1,10/30/20 8:11,R_2pLepNinWCfNaQG,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,44,65,49,51,77,47,71,Like,Neutral,Neutral,Neutral,Neutral,Neutral,79,61,,,,,,,,,,,4,3,4,3,3,5,4,4,2,2,2,2,1,1,1,2,73,80,6,5,6,6,This study about general politics opinion.,the color(s) on the maps make you think of my country.,green ,Green,2,,1,2,,3,1,,5,,31,4,2,Such a good study.,808678,7,greenorange
10/30/20 8:07,10/30/20 8:11,0,100,242,1,10/30/20 8:11,R_1KpqQl9IkmsY7Y8,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,38,48,50,32,41,34,40,27,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,82,70,,,,,,,,,4,3,4,4,3,4,5,4,2,2,2,2,2,1,2,3,64,84,6,5,6,6,vote to election,green,green and red,green,2,,2,3,,3,2,,5,,45,5,1,very interesting,788209,10,greenorange
10/30/20 8:07,10/30/20 8:11,0,100,248,1,10/30/20 8:11,R_2UhMtR9AFQVv50C,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,58,52,54,58,53,52,51,49,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,46,100,,,,,5,4,4,4,5,5,4,4,2,2,2,1,1,1,1,2,83,0,7,7,7,3,voting,the 2 parties,"red - republicans
blue - democrats",red - republicans,1,,1,2,,3,1,,5,,46,2,2,no,247796,8,redblue
10/30/20 7:54,10/30/20 8:11,0,100,1062,1,10/30/20 8:11,R_1mU9sdclpLiSoWV,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,1,72,70,61,37,49,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,90,99,,,,,4,3,4,5,4,3,4,5,2,1,2,2,1,1,3,2,72,90,5,4,5,6,I think in this study about political attitudes.,No,No,no,2,,2,3,,4,1,,5,,5,5,2,very nice survey.,806588,52,redblue
10/30/20 8:01,10/30/20 8:11,0,100,617,1,10/30/20 8:11,R_2TyFufRINDnbsTu,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,92,97,95,95,96,94,95,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,84,95,,,,,,,,,,,5,5,5,5,5,4,5,5,2,2,2,2,2,2,2,2,91,92,6,7,7,7,good,green,green,green,3,,2,3,,4,1,,5,,11,5,1,good,716790,59,greenorange
10/30/20 8:11,10/30/20 8:11,0,100,22,1,10/30/20 8:11,R_27kGyLdrEvLVik5,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121386,38,
10/30/20 8:11,10/30/20 8:12,0,100,36,1,10/30/20 8:12,R_3kibVsMMmzYvCrs,,,,,anonymous,EN,,,,,,,,,1,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856541,32,
10/30/20 7:57,10/30/20 8:12,0,100,866,1,10/30/20 8:12,R_2OPU0zliHmyrGG2,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,42,64,61,59,55,52,43,61,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,39,69,,,,,,,2,3,2,3,2,3,2,2,3,2,1,2,1,2,3,3,75,43,4,5,4,5,Election ,yes,blue and red,blue,6,,1,2,,3,1,,2,,14,4,2,,660595,11,redblue
10/30/20 8:03,10/30/20 8:12,0,100,509,1,10/30/20 8:12,R_1LZGqbI9NNSzvZC,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,71,73,67,56,70,72,71,80,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,64,68,,,,,,,5,5,5,4,5,5,4,5,1,2,3,1,2,2,1,2,67,72,5,3,7,7,survey on political maps,green,blue,brown,2,,2,2,,3,1,,1,,5,4,1,good,881676,9,redblue
10/30/20 8:11,10/30/20 8:12,0,100,28,1,10/30/20 8:12,R_2R3bs3XKK7j1C6F,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527417,15,
10/30/20 8:12,10/30/20 8:12,0,100,20,1,10/30/20 8:12,R_1ItJg1F8QisbAKW,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Dislike,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704217,60,
10/30/20 8:07,10/30/20 8:12,0,100,332,1,10/30/20 8:12,R_D06R5jwfmtAConf,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,38,31,84,43,26,33,75,Like,Neutral,Neutral,Neutral,Neutral,Neutral,80,22,,,,,,,,,,,2,1,4,4,5,3,4,5,2,1,2,2,2,1,3,3,64,37,6,6,3,5,Perception of political attitude,No,"Red, no",No,2,,1,2,,3,1,,5,,48,4,2,,544416,41,greenorange
10/30/20 7:52,10/30/20 8:12,0,100,1180,1,10/30/20 8:12,R_BMq9Km1I8muNS49,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,56,51,43,51,49,46,51,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,37,50,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,79,11,7,7,6,3,Knowledge of various states' voting patterns.,no,no colors that I recall ,don't recall seeing any colors - they were white,1,,1,3,,5,2,,5,,21,5,2,no,63909,34,grey
10/30/20 7:45,10/30/20 8:12,0,100,1618,1,10/30/20 8:12,R_2bN4u3EJmhIMCir,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,40,50,60,50,30,40,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,71,80,4,3,4,4,4,3,3,3,,2,2,2,1,1,1,2,100,100,4,5,3,5,individual election perception ,"yes, political affiliation symbols","red and blue colors , yes as republicans and democratic parties",blue and red ,2,,2,3,,3,1,,2,,49,4,2,,150704,63,grey
10/30/20 7:56,10/30/20 8:12,0,100,1013,1,10/30/20 8:12,R_2ebCp5qNVZaRNwn,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,96,95,96,97,96,96,97,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,93,85,,,,,,,,,5,4,5,4,3,4,5,4,2,1,2,1,2,1,2,1,94,87,7,6,5,6,Nice,Red,Green,Nice,2,,2,3,,4,2,,5,,13,4,1,Nice task.,407889,21,greenorange
10/30/20 8:12,10/30/20 8:12,0,100,30,1,10/30/20 8:12,R_7apFhRno6DIObeh,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Dislike,Dislike,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885848,30,
10/30/20 7:59,10/30/20 8:13,0,100,831,1,10/30/20 8:13,R_3PGpxp7l5SFuFDd,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,56,56,56,52,57,46,49,48,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,43,47,,,,,,,3,4,3,2,3,4,3,2,2,1,2,1,2,2,2,2,67,53,4,5,5,4,nice,nice green color,republicant,map realed,2,,,3,,6,2,,5,,5,4,2,nice,594608,11,redblue
10/30/20 8:12,10/30/20 8:13,0,100,27,1,10/30/20 8:13,R_1jfjwEsvHAJqK6y,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563601,47,
10/30/20 8:13,10/30/20 8:13,0,100,25,1,10/30/20 8:13,R_Q0UcTHfpAg9hYoF,,,,,anonymous,EN,,,,,,,,,1,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315006,10,
10/30/20 8:01,10/30/20 8:13,0,100,725,1,10/30/20 8:13,R_5o3559uDAubmyK5,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,40,40,40,50,20,61,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,56,81,,,,,,,,,3,4,3,2,4,3,2,3,2,1,1,2,2,2,3,2,80,74,3,5,6,5,,,,,1,,3,3,,3,1,,2,,5,4,2,,553984,56,greenorange
10/30/20 8:13,10/30/20 8:13,0,100,30,1,10/30/20 8:13,R_RbnKRhKtlvrq26R,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828822,65,
10/30/20 8:13,10/30/20 8:13,0,100,19,1,10/30/20 8:13,R_viSum3BFuuZZTPj,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431291,4,
